channel_name,message_id,image_path,detected_class,confidence_score,image_category
lobelia4cosmetics,26363,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26363.jpg,bottle,0.3287,product_display
lobelia4cosmetics,26363,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26363.jpg,bottle,0.2877,product_display
lobelia4cosmetics,26363,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26363.jpg,bottle,0.2858,product_display
lobelia4cosmetics,26363,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26363.jpg,bottle,0.2802,product_display
lobelia4cosmetics,26363,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26363.jpg,bottle,0.2686,product_display
lobelia4cosmetics,26363,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26363.jpg,bottle,0.2675,product_display
lobelia4cosmetics,26364,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26364.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26365,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26365.jpg,none,0.0,other
lobelia4cosmetics,26366,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26366.jpg,none,0.0,other
lobelia4cosmetics,26367,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26367.jpg,none,0.0,other
lobelia4cosmetics,26368,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26368.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,cup,0.3684,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.326,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26369,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26369.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26370,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26370.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26371,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26371.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26371,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26371.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26372,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26372.jpg,none,0.0,other
lobelia4cosmetics,26373,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26373.jpg,none,0.0,other
lobelia4cosmetics,26374,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26374.jpg,cup,0.3924,product_display
lobelia4cosmetics,26375,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26375.jpg,bottle,0.475,product_display
lobelia4cosmetics,26375,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26375.jpg,book,0.2568,product_display
lobelia4cosmetics,26376,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26376.jpg,cup,0.354,product_display
lobelia4cosmetics,26377,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26377.jpg,bottle,0.8124,product_display
lobelia4cosmetics,26378,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26378.jpg,bottle,0.3448,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.6433,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.6279,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.4022,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.3563,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.3472,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.345,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.3412,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.3148,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26379,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26379.jpg,bottle,0.2634,product_display
lobelia4cosmetics,26380,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26380.jpg,none,0.0,other
lobelia4cosmetics,26381,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26381.jpg,bottle,0.3294,product_display
lobelia4cosmetics,26382,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26382.jpg,orange,0.3178,other
lobelia4cosmetics,26382,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26382.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26383,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26383.jpg,none,0.0,other
lobelia4cosmetics,26384,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26384.jpg,none,0.0,other
lobelia4cosmetics,26385,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26385.jpg,sports ball,0.368,other
lobelia4cosmetics,26385,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26385.jpg,sports ball,0.2993,other
lobelia4cosmetics,26386,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26386.jpg,none,0.0,other
lobelia4cosmetics,26387,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26387.jpg,none,0.0,other
lobelia4cosmetics,26388,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26388.jpg,bottle,0.6695,product_display
lobelia4cosmetics,26388,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26388.jpg,vase,0.6104,product_display
lobelia4cosmetics,26389,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26389.jpg,none,0.0,other
lobelia4cosmetics,26390,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26390.jpg,none,0.0,other
lobelia4cosmetics,26391,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26391.jpg,none,0.0,other
lobelia4cosmetics,26392,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26392.jpg,none,0.0,other
lobelia4cosmetics,26393,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26393.jpg,bottle,0.6768,product_display
lobelia4cosmetics,26394,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26394.jpg,bottle,0.8742,product_display
lobelia4cosmetics,26394,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26394.jpg,dining table,0.3456,product_display
lobelia4cosmetics,26394,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26394.jpg,bottle,0.3282,product_display
lobelia4cosmetics,26394,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26394.jpg,bottle,0.2891,product_display
lobelia4cosmetics,26395,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26395.jpg,none,0.0,other
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,cup,0.3684,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.326,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26396,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26396.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26397,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26397.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.6433,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.6279,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.4022,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.3563,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.3472,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.345,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.3412,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.3148,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26398,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26398.jpg,bottle,0.2634,product_display
lobelia4cosmetics,26399,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26399.jpg,none,0.0,other
lobelia4cosmetics,26400,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26400.jpg,bottle,0.3294,product_display
lobelia4cosmetics,26401,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26401.jpg,orange,0.3178,other
lobelia4cosmetics,26401,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26401.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26402,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26402.jpg,none,0.0,other
lobelia4cosmetics,26403,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26403.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26405,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26405.jpg,none,0.0,other
lobelia4cosmetics,26406,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26406.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26407,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26407.jpg,none,0.0,other
lobelia4cosmetics,26408,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26408.jpg,bottle,0.5939,product_display
lobelia4cosmetics,26409,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26409.jpg,none,0.0,other
lobelia4cosmetics,26410,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26410.jpg,fork,0.8578,product_display
lobelia4cosmetics,26410,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26410.jpg,cup,0.4949,product_display
lobelia4cosmetics,26410,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26410.jpg,knife,0.444,product_display
lobelia4cosmetics,26411,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26411.jpg,none,0.0,other
lobelia4cosmetics,26412,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26412.jpg,none,0.0,other
lobelia4cosmetics,26413,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26413.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26413,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26413.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26414,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26414.jpg,none,0.0,other
lobelia4cosmetics,26415,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26415.jpg,sports ball,0.368,other
lobelia4cosmetics,26415,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26415.jpg,sports ball,0.2993,other
lobelia4cosmetics,26416,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26416.jpg,none,0.0,other
lobelia4cosmetics,26417,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26417.jpg,bottle,0.2524,product_display
lobelia4cosmetics,26418,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26418.jpg,bottle,0.9,product_display
lobelia4cosmetics,26419,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26419.jpg,book,0.2932,product_display
lobelia4cosmetics,26419,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26419.jpg,bottle,0.2824,product_display
lobelia4cosmetics,26419,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26419.jpg,refrigerator,0.2755,product_display
lobelia4cosmetics,26419,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26419.jpg,bottle,0.2694,product_display
lobelia4cosmetics,26420,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26420.jpg,refrigerator,0.3814,other
lobelia4cosmetics,26421,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26421.jpg,none,0.0,other
lobelia4cosmetics,26423,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26423.jpg,none,0.0,other
lobelia4cosmetics,26424,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26424.jpg,none,0.0,other
lobelia4cosmetics,26425,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26425.jpg,none,0.0,other
lobelia4cosmetics,26426,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26426.jpg,bottle,0.3844,product_display
lobelia4cosmetics,26426,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26426.jpg,cell phone,0.3352,product_display
lobelia4cosmetics,26426,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26426.jpg,bottle,0.3006,product_display
lobelia4cosmetics,26427,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26427.jpg,none,0.0,other
lobelia4cosmetics,26428,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26428.jpg,none,0.0,other
lobelia4cosmetics,26429,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26429.jpg,bottle,0.2911,product_display
lobelia4cosmetics,26430,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26430.jpg,refrigerator,0.4421,other
lobelia4cosmetics,26430,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26430.jpg,book,0.2519,other
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.7881,product_display
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.5554,product_display
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.3785,product_display
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.3652,product_display
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.3564,product_display
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.3383,product_display
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.3041,product_display
lobelia4cosmetics,26431,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26431.jpg,bottle,0.2988,product_display
lobelia4cosmetics,26432,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26432.jpg,none,0.0,other
lobelia4cosmetics,26433,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26433.jpg,none,0.0,other
lobelia4cosmetics,26434,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26434.jpg,none,0.0,other
lobelia4cosmetics,26435,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26435.jpg,bottle,0.3294,product_display
lobelia4cosmetics,26436,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26436.jpg,orange,0.3178,other
lobelia4cosmetics,26436,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26436.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26437,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26437.jpg,none,0.0,other
lobelia4cosmetics,26438,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26438.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26439,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26439.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26440,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26440.jpg,cup,0.7179,product_display
lobelia4cosmetics,26440,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26440.jpg,cup,0.3851,product_display
lobelia4cosmetics,26440,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26440.jpg,book,0.294,product_display
lobelia4cosmetics,26441,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26441.jpg,bottle,0.3435,product_display
lobelia4cosmetics,26441,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26441.jpg,bottle,0.3334,product_display
lobelia4cosmetics,26441,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26441.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26441,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26441.jpg,bottle,0.3123,product_display
lobelia4cosmetics,26441,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26441.jpg,orange,0.28,product_display
lobelia4cosmetics,26442,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26442.jpg,bottle,0.3353,product_display
lobelia4cosmetics,26442,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26442.jpg,bottle,0.296,product_display
lobelia4cosmetics,26443,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26443.jpg,bottle,0.4823,product_display
lobelia4cosmetics,26443,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26443.jpg,bottle,0.4725,product_display
lobelia4cosmetics,26443,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26443.jpg,bottle,0.4318,product_display
lobelia4cosmetics,26443,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26443.jpg,bottle,0.2713,product_display
lobelia4cosmetics,26444,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26444.jpg,bottle,0.5669,product_display
lobelia4cosmetics,26444,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26444.jpg,bottle,0.3779,product_display
lobelia4cosmetics,26444,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26444.jpg,bottle,0.2699,product_display
lobelia4cosmetics,26444,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26444.jpg,bottle,0.264,product_display
lobelia4cosmetics,26444,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26444.jpg,bottle,0.2567,product_display
lobelia4cosmetics,26445,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26445.jpg,none,0.0,other
lobelia4cosmetics,26446,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26446.jpg,none,0.0,other
